Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL,Count_Total_Asset,Count_Total_Liability,ActBal_Total_Asset,ActBal_Total_Liability,ActBal_Total,Debt_To_Balance,Inflow_Outflow_Ratio
0,62.0,242.0,1,-1,-1,-1,-1,-1,3547.1307142857145,-1.0,-1.0,-1.0,-1.0,-1.0,278.865,278.865,4.0,4.0,78.5,78.5,0.0,78.5,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3547.1307142857145,0.0,3547.1307142857145,0.0,3.552420336911843
1,63.0,52.0,1,-1,1,1,-1,-1,454.69607142857143,-1.0,0.0,93.72678571428571,-1.0,-1.0,836.6082142857142,836.6082142857142,2.0,2.0,811.8264285714286,811.8264285714286,207.14285714285714,136.70499999999998,338.92857142857144,15.0,15.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,14.285714285714286,0.0,2.0,1.0,454.69607142857143,93.72678571428571,360.9692857142857,0.2596530762144102,1.0305259644322842
0,70.0,213.0,1,-1,-1,-1,-1,-1,325.3625,-1.0,-1.0,-1.0,-1.0,-1.0,575.4332142857143,575.4332142857143,5.0,5.0,252.75,252.75,0.0,120.60714285714286,132.14285714285714,6.0,6.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,9.928571428571429,1.0,-1.0,325.3625,0.0,325.3625,0.0,2.276689266108902
1,24.0,134.0,1,1,-1,-1,-1,-1,14561.740357142857,9648.365714285714,-1.0,-1.0,-1.0,-1.0,1723.425,1657.5032142857142,7.0,5.0,1865.3960714285713,1508.2532142857142,285.7142857142857,749.6817857142858,467.35714285714283,62.0,61.0,10.0,39.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,24210.10607142857,0.0,24210.10607142857,0.0,0.9238922636715223
1,57.0,124.0,1,-1,-1,-1,-1,-1,7733.049285714286,-1.0,-1.0,-1.0,-1.0,-1.0,275.15535714285716,139.28642857142856,3.0,2.0,144.16857142857143,142.38285714285715,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,7733.049285714286,0.0,7733.049285714286,0.0,1.9085668430210985
1,54.0,52.0,1,-1,2,-1,-1,-1,505.8885714285714,-1.0,0.0,-1.0,-1.0,-1.0,1467.7278571428571,1467.7278571428571,3.0,3.0,1490.3392857142858,1490.3392857142858,303.57142857142856,275.26785714285717,905.8214285714286,51.0,51.0,6.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,505.8885714285714,0.0,505.8885714285714,0.0,0.9848279987161316
1,34.0,198.0,1,-1,-1,-1,-1,1,15106.0975,-1.0,-1.0,-1.0,-1.0,1113.3182142857142,1813.0032142857142,1636.8978571428572,6.0,5.0,1468.6275,1454.9132142857143,589.2857142857143,226.52035714285714,363.7142857142857,38.0,36.0,6.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15106.0975,1113.3182142857142,13992.779285714285,0.07956376581618604,1.234488127895757
0,69.0,163.0,1,1,-1,-1,1,-1,11.183571428571428,204.42071428571427,-1.0,-1.0,1.8928571428571428,-1.0,881.7364285714285,502.2685714285714,10.0,3.0,1704.5807142857143,1448.4735714285714,464.2857142857143,250.75,677.4642857142857,34.0,11.0,3.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,215.6042857142857,1.8928571428571428,213.71142857142857,0.008857070240244192,0.5172746709290534
0,70.0,9.0,1,-1,-1,1,-1,-1,91.28321428571428,-1.0,-1.0,0.0,-1.0,-1.0,1515.2724999999998,1352.7235714285714,12.0,9.0,1326.045357142857,1163.5021428571429,178.57142857142858,147.5960714285714,672.1785714285714,25.0,22.0,2.0,8.0,8.0,0.0,1.0,0.0,0.0,407.96250000000003,0.0,1.0,1.0,91.28321428571428,0.0,91.28321428571428,0.0,1.1427003538718747
0,65.0,175.0,1,1,2,-1,-1,-1,0.0,3930.255,3644.262142857143,-1.0,-1.0,-1.0,1665.1107142857143,1654.392142857143,7.0,6.0,1297.24,1297.24,0.0,0.0,1297.24,7.0,7.0,0.0,0.0,7.0,1.0,0.0,0.0,3.9001785714285715,0.0,0.0,4.0,-1.0,7574.517142857143,0.0,7574.517142857143,0.0,1.2835795327018398
1,42.0,61.0,1,-1,-1,-1,-1,-1,150.81964285714284,-1.0,-1.0,-1.0,-1.0,-1.0,0.0010714285714285715,0.0010714285714285715,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.461071428571426,0.0,0.0,1.0,-1.0,150.81964285714284,0.0,150.81964285714284,0.0,1071.4285714285716
1,60.0,6.0,1,-1,-1,-1,-1,-1,50.72035714285715,-1.0,-1.0,-1.0,-1.0,-1.0,5823.408928571429,5823.408928571429,3.0,3.0,5244.964285714285,5244.964285714285,1607.142857142857,310.6464285714286,3205.535714285714,21.0,21.0,4.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,50.72035714285715,0.0,50.72035714285715,0.0,1.110285716019529
1,27.0,211.0,1,-1,-1,1,-1,-1,14998.111071428571,-1.0,-1.0,0.0,-1.0,-1.0,2105.404285714286,2105.404285714286,6.0,6.0,2191.4075000000003,2191.4075000000003,500.0,603.8228571428572,1080.2275,40.0,40.0,4.0,18.0,14.0,0.0,0.0,1.0,0.0,0.0,16.153214285714288,1.0,1.0,14998.111071428571,0.0,14998.111071428571,0.0,0.9607543484055482
1,21.0,100.0,1,-1,-1,1,-1,-1,33954.502857142856,-1.0,-1.0,0.0,-1.0,-1.0,402.2885714285714,402.2885714285714,5.0,5.0,690.3285714285714,690.3285714285714,267.85714285714283,63.38928571428572,355.6892857142857,15.0,15.0,2.0,3.0,9.0,0.0,1.0,0.0,0.0,2.857142857142857,0.0,1.0,1.0,33954.502857142856,0.0,33954.502857142856,0.0,0.5827494145480938
0,22.0,152.0,1,2,-1,-1,1,1,490.44,73.46249999999999,-1.0,-1.0,158.64285714285714,4250.1167857142855,1449.0707142857143,1074.465,9.0,3.0,1591.1042857142857,1130.5321428571428,53.57142857142857,497.94642857142856,629.2857142857143,18.0,11.0,1.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,14.2075,3.0,2.0,563.9025,4408.759642857142,-3844.857142857142,-1.1466640970508526,0.9107327070798871
0,32.0,77.0,2,-1,-1,-1,-1,-1,651.4214285714286,-1.0,-1.0,-1.0,-1.0,-1.0,11.250357142857142,11.250357142857142,2.0,2.0,14.642857142857142,14.642857142857142,0.0,0.0,11.25,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.21428571428571427,0.0,2.0,-1.0,651.4214285714286,0.0,651.4214285714286,0.0,0.7683170207003011
1,23.0,70.0,1,-1,-1,1,-1,-1,11238.1775,-1.0,-1.0,118.44964285714286,-1.0,-1.0,403.5607142857143,403.5607142857143,4.0,4.0,425.9642857142857,425.9642857142857,357.14285714285717,0.0,65.42857142857143,8.0,8.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,21.035714285714285,1.0,1.0,11238.1775,118.44964285714286,11119.727857142858,0.010652206993573448,0.9474050451473681
1,39.0,16.0,1,1,1,-1,-1,-1,5316.222857142857,3786.695,308.88214285714287,-1.0,-1.0,-1.0,1.372142857142857,0.0017857142857142859,2.0,1.0,357.14285714285717,357.14285714285717,0.0,0.0,357.14285714285717,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.4285714285714286,0.0,3.0,-1.0,9411.8,0.0,9411.8,0.0,0.0038419999892424
0,23.0,111.0,1,-1,-1,-1,-1,-1,4.249642857142857,-1.0,-1.0,-1.0,-1.0,-1.0,806.9396428571429,806.9396428571429,2.0,2.0,1255.8274999999999,1255.8274999999999,392.85714285714283,133.3632142857143,725.2857142857143,24.0,24.0,4.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,8.952142857142857,1.0,-1.0,4.249642857142857,0.0,4.249642857142857,0.0,0.6425561171534998
0,40.0,149.0,1,1,2,-1,-1,-1,45.98107142857143,7402.633928571428,932.4157142857142,-1.0,-1.0,-1.0,454.6146428571428,449.305,3.0,2.0,403.6642857142857,403.6642857142857,0.0,107.73571428571428,293.42857142857144,14.0,14.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,8381.030714285715,0.0,8381.030714285715,0.0,1.1262196280913992
0,67.0,59.0,1,-1,-1,-1,-1,-1,2228.3939285714287,-1.0,-1.0,-1.0,-1.0,-1.0,132.14392857142857,132.14392857142857,2.0,2.0,76.66428571428571,76.66428571428571,3.5714285714285716,73.09285714285714,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2228.3939285714287,0.0,2228.3939285714287,0.0,1.7236699672678848
1,29.0,83.0,1,-1,-1,-1,1,-1,1257.3753571428572,-1.0,-1.0,-1.0,30.06607142857143,-1.0,298.28035714285716,295.92892857142857,6.0,2.0,298.5475,296.1903571428571,0.0,0.0,292.85714285714283,7.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,6.714821428571428,0.0,0.0,1.0,1.0,1257.3753571428572,30.06607142857143,1227.3092857142858,0.024497550661466416,0.9991051880982154
0,55.0,101.0,1,-1,-1,-1,-1,-1,0.5932142857142857,-1.0,-1.0,-1.0,-1.0,-1.0,921.1196428571428,921.1196428571428,2.0,2.0,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.392857142857143,5.857142857142857,1.0,-1.0,0.5932142857142857,0.0,0.5932142857142857,0.0,1031.652844548814
0,64.0,10.0,1,-1,-1,-1,-1,-1,2869.156071428571,-1.0,-1.0,-1.0,-1.0,-1.0,0.004285714285714286,0.004285714285714286,1.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2869.156071428571,0.0,2869.156071428571,0.0,0.002181817071074946
0,76.0,53.0,1,1,-1,-1,1,-1,21933.971428571425,42857.729999999996,-1.0,-1.0,352.37392857142856,-1.0,449.40857142857146,427.7610714285714,6.0,2.0,580.8553571428572,577.4485714285714,410.7142857142857,132.37714285714284,12.678571428571429,23.0,20.0,6.0,10.0,1.0,0.0,1.0,0.0,0.0,2.857142857142857,0.0,2.0,1.0,64791.701428571425,352.37392857142856,64439.3275,0.005468305493504107,0.7737013442820694
0,39.0,63.0,1,1,-1,1,-1,-1,0.0,4846.536428571429,-1.0,260.86357142857145,-1.0,-1.0,1168.9903571428572,1002.0071428571429,10.0,7.0,1517.7471428571428,1517.7471428571428,35.714285714285715,547.0328571428571,931.1785714285714,31.0,31.0,1.0,11.0,18.0,0.0,1.0,1.0,0.0,14.285714285714286,22.703928571428573,2.0,1.0,4846.536428571429,260.86357142857145,4585.6728571428575,0.056886650988491584,0.7702141703077307
0,38.0,18.0,1,1,-1,-1,-1,-1,0.0,39664.086071428566,-1.0,-1.0,-1.0,-1.0,1946.5960714285716,1946.5753571428572,5.0,4.0,1832.1785714285713,1832.1785714285713,1071.4285714285713,35.357142857142854,721.6785714285714,18.0,18.0,5.0,1.0,11.0,0.0,1.0,0.0,0.0,5.177142857142857,0.0,2.0,-1.0,39664.086071428566,0.0,39664.086071428566,0.0,1.062448879558906
1,23.0,51.0,1,-1,-1,-1,-1,-1,49585.301785714284,-1.0,-1.0,-1.0,-1.0,-1.0,1089.722142857143,1089.722142857143,2.0,2.0,1413.2317857142857,1413.2317857142857,767.8571428571429,644.9460714285715,0.0,40.0,40.0,7.0,31.0,0.0,0.0,1.0,0.0,0.0,3.7142857142857144,0.0,1.0,-1.0,49585.301785714284,0.0,49585.301785714284,0.0,0.7710852197789214
1,39.0,55.0,1,-1,-1,1,1,-1,19.86285714285714,-1.0,-1.0,0.0,611.7210714285713,-1.0,6173.7014285714295,4111.138928571429,30.0,16.0,6410.214999999999,4078.996071428571,1600.0,822.5232142857143,386.7142857142857,76.0,27.0,5.0,36.0,11.0,0.0,1.0,0.0,0.0,2.466785714285714,0.0,1.0,2.0,19.86285714285714,611.7210714285713,-591.8582142857142,-1.0335601630542357,0.9631036443564415
1,51.0,109.0,1,-1,-1,-1,-1,-1,758.8221428571429,-1.0,-1.0,-1.0,-1.0,-1.0,4.652142857142857,0.0,6.0,0.0,5.473571428571428,0.00035714285714285714,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,758.8221428571429,0.0,758.8221428571429,0.0,0.8499280712646092
0,65.0,93.0,1,-1,-1,-1,-1,-1,47.82821428571429,-1.0,-1.0,-1.0,-1.0,-1.0,787.155,787.155,2.0,2.0,616.5,616.5,0.0,427.39285714285717,185.71428571428572,8.0,8.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,47.82821428571429,0.0,47.82821428571429,0.0,1.2768126499970598
0,20.0,36.0,1,-1,-1,-1,-1,1,123.98214285714286,-1.0,-1.0,-1.0,-1.0,2953.8125,162.99428571428572,92.8575,3.0,2.0,95.39285714285714,93.60714285714286,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5714285714285716,1.0,1.0,123.98214285714286,2953.8125,-2829.8303571428573,-1.0438125711627937,1.7086634040274897
1,76.0,146.0,1,-1,-1,1,-1,-1,247.32142857142858,-1.0,-1.0,1019.0024999999999,-1.0,-1.0,53.57821428571429,53.57821428571429,2.0,2.0,1344.7692857142858,1344.7692857142858,214.28571428571428,1128.5192857142858,0.0,29.0,29.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,247.32142857142858,1019.0024999999999,-771.6810714285714,-1.3204969501637156,0.039841937806762005
0,47.0,133.0,1,-1,-1,-1,-1,-1,364.61642857142857,-1.0,-1.0,-1.0,-1.0,-1.0,759.1217857142857,759.1217857142857,3.0,3.0,684.0317857142857,684.0317857142857,71.42857142857143,85.17464285714286,527.4285714285714,22.0,22.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,364.61642857142857,0.0,364.61642857142857,0.0,1.109775598822229
1,38.0,135.0,1,-1,-1,-1,-1,-1,144.87142857142857,-1.0,-1.0,-1.0,-1.0,-1.0,571.6182142857143,571.6182142857143,3.0,3.0,57.07142857142857,57.07142857142857,10.714285714285714,46.357142857142854,0.0,6.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,144.87142857142857,0.0,144.87142857142857,0.0,10.015838372688691
0,23.0,99.0,1,-1,-1,1,-1,-1,428.81964285714287,-1.0,-1.0,0.0,-1.0,-1.0,1411.1507142857142,1006.8753571428571,27.0,20.0,1424.1789285714287,971.7325,189.28571428571428,215.1,160.67857142857142,32.0,20.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,428.81964285714287,0.0,428.81964285714287,0.0,0.9908521218681172
1,39.0,26.0,1,1,2,-1,-1,-1,199.82107142857143,2582.3292857142856,0.0,-1.0,-1.0,-1.0,551.6899999999999,548.4903571428571,3.0,2.0,753.5357142857143,753.5357142857143,714.2857142857143,0.0,35.714285714285715,5.0,5.0,1.0,0.0,2.0,1.0,1.0,0.0,10.90982142857143,4.642857142857143,0.0,4.0,-1.0,2782.150357142857,0.0,2782.150357142857,0.0,0.7321351713114467
1,27.0,124.0,1,1,-1,1,1,-1,8270.066428571428,237.14892857142857,-1.0,713.1942857142857,479.3607142857143,-1.0,847.4782142857142,845.97,6.0,2.0,652.9621428571428,651.5335714285713,178.57142857142858,146.82642857142858,325.20714285714286,14.0,12.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,4.607142857142857,0.0,2.0,2.0,8507.215357142857,1192.555,7314.660357142857,0.16303627805116322,1.297897929089023
0,52.0,8.0,1,1,-1,-1,-1,-1,74.68214285714285,27918.04535714286,-1.0,-1.0,-1.0,-1.0,9.748214285714285,0.026071428571428572,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,27992.7275,0.0,27992.7275,0.0,9748214.285714285
1,72.0,107.0,1,-1,-1,1,-1,1,853.342857142857,-1.0,-1.0,0.0,-1.0,11462.720357142856,362.1025,211.32071428571427,7.0,5.0,433.85571428571427,211.32071428571427,0.0,0.0,17.857142857142858,12.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,853.342857142857,11462.720357142856,-10609.377499999999,-1.0804328866819275,0.8346150280895541
1,69.0,27.0,1,1,-1,1,-1,-1,463.3807142857143,5370.509285714286,-1.0,0.0,-1.0,-1.0,900.745,900.5092857142856,4.0,3.0,932.2860714285714,932.2860714285714,785.7142857142857,0.0,143.3217857142857,17.0,17.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5833.89,0.0,5833.89,0.0,0.9661680321508954
1,73.0,136.0,1,-1,-1,-1,-1,-1,2221.302857142857,-1.0,-1.0,-1.0,-1.0,-1.0,1002.9814285714285,1002.9814285714285,4.0,4.0,584.7878571428571,584.7878571428571,53.57142857142857,170.645,360.57142857142856,12.0,12.0,2.0,7.0,3.0,1.0,0.0,1.0,3.349285714285714,0.0,4.25,1.0,-1.0,2221.302857142857,0.0,2221.302857142857,0.0,1.7151201322076892
0,29.0,152.0,1,1,1,-1,-1,-1,10.714285714285714,1726.8857142857144,0.0,-1.0,-1.0,-1.0,791.0521428571428,674.6246428571429,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.674642857142857,0.0,1.75,3.0,-1.0,1737.6000000000001,0.0,1737.6000000000001,0.0,791052142.8571428
1,38.0,36.0,1,-1,-1,-1,-1,-1,37.470000000000006,-1.0,-1.0,-1.0,-1.0,-1.0,860.5500000000001,860.5500000000001,3.0,3.0,1330.204642857143,1330.204642857143,357.14285714285717,502.1689285714286,464.85714285714283,31.0,31.0,1.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,37.470000000000006,0.0,37.470000000000006,0.0,0.6469305335641412
1,56.0,16.0,1,1,1,1,-1,-1,4.704642857142857,26270.410357142857,9335.085714285715,0.0,-1.0,-1.0,410.7314285714286,410.7314285714286,2.0,2.0,695.9821428571429,695.9821428571429,457.14285714285717,0.0,235.44642857142858,9.0,9.0,3.0,0.0,5.0,1.0,1.0,0.0,3.0664285714285713,0.21428571428571427,0.0,3.0,1.0,35610.20071428571,0.0,35610.20071428571,0.0,0.590146503321406
1,18.0,81.0,1,-1,-1,-1,-1,-1,2.623214285714286,-1.0,-1.0,-1.0,-1.0,-1.0,0.015,0.015,1.0,1.0,276.6582142857143,276.6582142857143,250.0,0.0,23.26535714285714,5.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2.623214285714286,0.0,2.623214285714286,0.0,5.4218523691801426e-05
1,24.0,151.0,1,-1,1,-1,1,1,0.0,-1.0,0.0,-1.0,301.11571428571426,5921.967857142858,1988.6453571428572,1632.6539285714284,14.0,4.0,1680.8153571428572,1461.6967857142859,57.142857142857146,136.56392857142856,931.2903571428571,58.0,21.0,3.0,27.0,8.0,1.0,1.0,1.0,27.233749999999997,5.142857142857143,11.178571428571429,2.0,2.0,0.0,6223.083571428572,-6223.083571428572,-1.0000000001606921,1.1831432569369922
1,40.0,39.0,1,-1,-1,-1,-1,-1,252.79571428571427,-1.0,-1.0,-1.0,-1.0,-1.0,42.865,42.865,3.0,3.0,73.81071428571428,73.81071428571428,60.714285714285715,0.0,10.703571428571427,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,4.6571428571428575,0.0,0.0,1.0,-1.0,252.79571428571427,0.0,252.79571428571427,0.0,0.5807422382248113
1,51.0,81.0,1,1,-1,-1,-1,-1,881.6421428571429,1430.1460714285713,-1.0,-1.0,-1.0,-1.0,2471.108928571429,2460.435,8.0,7.0,4216.821428571428,4216.821428571428,1428.5714285714287,341.67857142857144,2444.4285714285716,17.0,17.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,2311.7882142857143,0.0,2311.7882142857143,0.0,0.5860122297904792
1,34.0,151.0,1,-1,-1,-1,-1,-1,6.307857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,178.57142857142858,178.57142857142858,1.0,1.0,189.16071428571428,189.16071428571428,178.57142857142858,7.196428571428571,0.0,5.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.307857142857143,0.0,6.307857142857143,0.0,0.9440196306178515
0,68.0,11.0,1,-1,-1,-1,-1,-1,133.43107142857144,-1.0,-1.0,-1.0,-1.0,-1.0,198.96071428571426,198.96071428571426,3.0,3.0,65.71428571428571,65.71428571428571,0.0,0.0,64.60714285714286,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.7867857142857144,0.0,1.0,-1.0,133.43107142857144,0.0,133.43107142857144,0.0,3.027662997405128
0,21.0,181.0,1,-1,-1,-1,-1,-1,55383.79785714286,-1.0,-1.0,-1.0,-1.0,-1.0,35.714285714285715,35.714285714285715,1.0,1.0,35.714285714285715,35.714285714285715,0.0,0.0,35.714285714285715,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.4314285714285715,0.0,1.0,-1.0,55383.79785714286,0.0,55383.79785714286,0.0,0.9999999720000009
0,23.0,122.0,1,1,1,-1,-1,-1,31792.100714285712,12620.789999999999,0.0,-1.0,-1.0,-1.0,2.5942857142857143,0.003928571428571429,2.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.6635714285714285,5.357142857142857,0.0,3.0,-1.0,44412.89071428571,0.0,44412.89071428571,0.0,1.3207266003573672
1,32.0,40.0,1,-1,1,-1,-1,-1,2223.1285714285714,-1.0,11342.545714285716,-1.0,-1.0,-1.0,0.003928571428571429,0.003928571428571429,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7996428571428572,0.0,0.0,2.0,-1.0,13565.674285714287,0.0,13565.674285714287,0.0,3928.571428571429
1,40.0,149.0,1,-1,-1,-1,1,-1,5.257142857142857,-1.0,-1.0,-1.0,536.6857142857143,-1.0,2288.5075,1855.9489285714285,11.0,5.0,1559.5935714285715,691.0121428571429,0.0,863.2242857142857,273.2285714285714,35.0,9.0,0.0,23.0,7.0,1.0,0.0,0.0,6.795535714285714,0.0,0.0,1.0,1.0,5.257142857142857,536.6857142857143,-531.4285714285714,-1.009892475018615,1.4673742829270426
1,31.0,52.0,1,1,-1,-1,-1,-1,237.29607142857142,56187.43392857142,-1.0,-1.0,-1.0,-1.0,6.4332142857142856,0.004642857142857143,2.0,1.0,143.16892857142858,143.16892857142858,0.0,122.91892857142857,20.25,15.0,15.0,0.0,14.0,1.0,1.0,1.0,0.0,1.676607142857143,6.964285714285714,0.0,2.0,-1.0,56424.729999999996,0.0,56424.729999999996,0.0,0.04493443029134812
1,67.0,28.0,1,1,1,-1,-1,-1,6512.073571428571,18677.399642857144,501.0785714285715,-1.0,-1.0,-1.0,414.03607142857146,412.50928571428574,4.0,3.0,303.0,303.0,107.14285714285714,0.0,193.67857142857142,4.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,0.49821428571428567,0.32142857142857145,0.0,3.0,-1.0,25690.551785714288,0.0,25690.551785714288,0.0,1.3664556767726594
0,52.0,151.0,1,1,-1,-1,-1,-1,633.5124999999999,2632.445357142857,-1.0,-1.0,-1.0,-1.0,393.42,393.3978571428571,3.0,2.0,303.0357142857143,303.0357142857143,192.85714285714286,0.0,106.78571428571429,7.0,7.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,14.821428571428571,0.0,2.0,-1.0,3265.957857142857,0.0,3265.957857142857,0.0,1.2982628124512248
1,64.0,83.0,1,-1,-1,-1,-1,-1,1463.9989285714287,-1.0,-1.0,-1.0,-1.0,-1.0,2013.5864285714285,2013.5864285714285,2.0,2.0,1044.7675000000002,1044.7675000000002,178.57142857142858,475.6253571428571,388.39214285714286,23.0,23.0,2.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1463.9989285714287,0.0,1463.9989285714287,0.0,1.927305765774799
1,67.0,50.0,1,-1,-1,-1,-1,-1,443.8607142857143,-1.0,-1.0,-1.0,-1.0,-1.0,620.2524999999999,620.2524999999999,2.0,2.0,548.1428571428571,548.1428571428571,535.7142857142857,0.0,10.464285714285714,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,443.8607142857143,0.0,443.8607142857143,0.0,1.131552643231465
0,32.0,66.0,1,-1,2,1,-1,-1,645.7096428571429,-1.0,10888.256785714286,0.0,-1.0,-1.0,543.4471428571429,543.4471428571429,2.0,2.0,539.9685714285714,539.9685714285714,21.428571428571427,0.0,494.71857142857147,10.0,10.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,6.285714285714286,24.25,3.0,1.0,11533.966428571428,0.0,11533.966428571428,0.0,1.006442172019246
0,50.0,151.0,1,-1,-1,-1,-1,-1,8894.718214285715,-1.0,-1.0,-1.0,-1.0,-1.0,0.049999999999999996,0.014285714285714287,6.0,1.0,0.9296428571428572,0.8939285714285715,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,8894.718214285715,0.0,8894.718214285715,0.0,0.05378403742016719
1,28.0,150.0,1,-1,-1,1,1,1,0.0,-1.0,-1.0,0.0,1767.785357142857,1621.4217857142855,2063.3407142857145,1619.2589285714287,23.0,17.0,2475.149642857143,1619.2589285714287,142.85714285714286,36.10357142857143,978.3257142857143,40.0,20.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3389.2071428571426,-3389.2071428571426,-1.0000000002950542,0.8336226132454412
1,35.0,156.0,1,-1,-1,-1,-1,-1,273.32785714285717,-1.0,-1.0,-1.0,-1.0,-1.0,628.8253571428571,628.8253571428571,5.0,5.0,590.4992857142857,590.4992857142857,306.7857142857143,152.00142857142856,125.0,23.0,23.0,7.0,11.0,3.0,1.0,0.0,0.0,2.260357142857143,0.0,0.0,1.0,-1.0,273.32785714285717,0.0,273.32785714285717,0.0,1.0649045160440904
0,76.0,268.0,2,3,-1,-1,-1,-1,13808.472857142857,10698.813214285716,-1.0,-1.0,-1.0,-1.0,429.9164285714286,428.6017857142857,4.0,3.0,632.1489285714285,632.1489285714285,85.71428571428571,209.7607142857143,329.14285714285717,38.0,38.0,7.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-1.0,24507.28607142857,0.0,24507.28607142857,0.0,0.6800872523234273
